content,rating,author,time,votes,ip_location,movie
"太好了！羡慕！感动！
可惜的是我看的这场只有我一位男性，然而这部片虽然选取了女性视角，但绝非是完全的性别议题。是一次个人主义在经历世代压迫后，对集体主义的一次反抗！适合所有现在在生活中深陷泥潭找不到出口的人。
逃避，不可耻！但有用！让“沉没成本”“软肋的绑架”都完蛋儿去吧！愿每一个曾“幻想”自由的人，都有“出走的决心”！",5,丑橘,2024-09-22 16:42:48,2,北京,出走的决心
我其实蛮开心电影没有把重点放在出走的“爽”上，而是聚焦了一点点累积出“出走的决心”的绝望，片中的李红以及真实生活中的苏阿姨，都是那种在人生的节点上，凭借着极少的信息去抓住唯一能见的“自由”的一代中国女性，即使这样的自由最终一次次被证明是灾难，有人遍体鳞伤挣出了网，但更多的人成了厨房里沉默的影子，能有一部电影对罕有的希望和为止而进行的挣扎进行记录，是一件极好的事，我另一个私心则是，经由这么一部电影，苏敏阿姨的前夫，那个垃圾，被艺术记录了下来，虽然克制甚至是温柔了，但好歹被记下来了，可以被众人一遍遍的鄙夷和唾弃。,5,一位少男,2024-09-16 23:22:46,15,四川,出走的决心
"莫要等，
莫回头，
不需要与他人打响共鸣的响指，
尽情的去撒野吧。",4,Santaku Dai,2024-09-18 19:09:29,7,北京,出走的决心
目前个人心中的中秋档期最佳，不仅仅是因为咏梅，而是因为困在别人眼光下的每一个人。从小我们做事的基准线就是所谓的“不要让别人笑话”，在活了半辈子也终于不在乎别人的眼光之后，就忽然明白了其实所谓的别人屁也不是，每个人都要关心的事情太多了，能有某一刻互相想起已经算是有足够交情，联系再多一点简直需要感恩了，但其实这些关系中的朋友反而不会因为你的任何选择对你有看法，互相选择的同温层总是能够相互理解的，至少是不需要解释什么的。作为一个从小就被家里人形容为“冷”的成员，很喜欢这种状态，在真正需要互相做些什么的时候不退缩，过好自己的生活，就早已好过大多数人了，那些所谓的“别人的看法”，QTMD吧。,4,CobraCB,2024-09-18 01:15:10,5,北京,出走的决心
"2024.09.22下午13:30-16:15大概
从李红撕心裂肺的嘶吼那里开始，或者更早开始，一直在泪目，写实的情感总是最动人的，看的时候忍不住自己代入李红。影片节奏很好，就是配乐铺得稍微有点满。
另，孙大勇这类人一目了然，反而是女婿这类人难道不是更值得人警醒。
另另，我喜欢这个结局！看得我想去买辣椒酱（）",5,林落葵,2024-09-22 17:55:21,16,北京,出走的决心
夏日玫瑰孤傲地开放，可爱的伴侣已凋谢死亡，两代女性的困境已经在歌词中暗示，就像电影的双线故事展现的那样，被剥夺受教育的权利，被丈夫的大男子主义控制，被母亲的身份约束，她在凋谢但幸好没有死亡，用大半篇幅让她觉醒，让她选择去做自己。为什么片尾曲要用《心要野》，因为出走的决心已经下了，那就这样，随便吧。所有的角色描绘在现实中都有投射，这是电影最有意义的部分了。（8.5/10）,4,mdr skywalker,2024-10-01 14:28:30,1,山东,出走的决心
看之前很担心改编得不好，结果是我多虑了，现场都是叹息声甚至呼气间不经意流出的脏字，以表达观影者对影片中灰暗日子的无奈。电影也可以看成是“困在生活里的母亲”，电影的英文名like a rolling stone更是精准，主角一步步被逼上山顶，她终于可以像一块石头一样一路自由地滚落下去，没打算回头。建议每个人都走进影院观看，比起母亲，更希望每个父亲，每个老公去看。,4,NJ安可,2024-09-15 00:02:31,40,山东,出走的决心
很高兴国内外越来越多女性主义作品，发出更多女性声音，发掘唤醒女性思想意识，彰显女性力量，合力改善未来女性处境。电影整体表现力四星，加上立意和醒世意义值五星。本片改编自真人故事，亦是千千万万中国女性的缩影，可是少有女性有如此“出走的决心”。丈夫形象仅展现父权夫权下男人劣根性的冰山一角，女儿女婿的生活是新时代包装隐藏更隐蔽的女性困境，细思极恐。编剧善于在细节中展现巧思，平凡琐碎里以小见大。人物关系分析很欣赏长评里“她可能差点滑向了吃母亲的深渊”这一篇，多层次多角度且细腻真实。,5,以梦为马长歌行,2024-11-25 00:00:26,18,福建,出走的决心
拍得真好，咏梅老师的表演也相当出色。隐忍、坚韧、清醒才更痛苦。为脱离原生家庭，为丈夫为女儿，她是被困住了，她渴望为自己去见一见世界。与女儿一同送孙子去幼儿园的时候，你以为是母女同心感同身受了，而到女儿转正时才发觉，原来并非如此，被牺牲被奉献的还是母亲。感觉此片更适合在妇女节或母亲节档期上映，所有的女性就该勇敢的为自己而活，不好的关系应该果断抛弃。,5,悟饭婆婆,2024-12-05 22:49:46,12,江苏,出走的决心
所谓婚姻，就是为每一名男性配属一名终身免费的奴隶。当你看明白婚姻的本质，也就不会再去羡慕那些所谓幸福的婚姻和感情。电影只是将那些真实的生活场景还原到大银幕上，就已经足够冲击。但现实中往往还会有远比这还残酷的情境。困住女性的究竟是什么？是男性吗？经济地位？生产力？还是造物主本身的区别对待？咏梅所饰演的女主之所以能够冲破束缚拥抱自我，是因为她心中始终有一把火，她是有自己的梦想的。这点真让人赞叹。,5,花落花开自有时,2024-09-21 00:23:18,7,山东,出走的决心
"画面构图有很多遮挡，仿佛让观众站在第三视角看别人的生活，同时也更像是一个家中牢笼。

内容声音上大分，剪辑调色略微降分。乒乓球声和提琴都用的太好了！！

虽然从头哭到尾但不得不说结尾选择《心要野》这首歌真的太对了，虽说早有预料但前奏响起还是哇的一声哭出来。想到周六就要见到苏敏阿姨了就非常激动。",5,爆弹阿灰,2024-09-17 17:48:57,20,福建,出走的决心
"电影音效太厉害啦！！！！！
这个姜武演得我想冲进去打他！😡
女儿支持母亲，我相信她是打心底支持的，但她下岗再就业之后，听到父亲带孙男（男儿）还是下意识反对了。自己过得好时全心全意支持，自己没工作时……虽然我也理解。而且如果不是女儿而是男儿，变本加厉……
女婿自始至终都怕只是表面支持，每个“迟疑”都是在内心反对过的表现。只是双胞胎男儿出生前装得更好一点，就像姜武的角色在婚前装得比婚后更好一点（除了抠门）。张本煜演的角色是隐形的大男子（好吧，半显形）。
马婕这个角色，年轻时真飒爽！没想到中年也变成了🦶妻……最后更是看着丈夫享受国标舞而自己天天来接送孙子带孙子。
还有，母亲成功出走了，可是姥姥呢？苏敏阿姨成功出走了，可是她们呢？电影院里，旁边的男观众就已经让我不大舒服了。",5,愿望都会实现,2024-09-22 01:20:37,17,北京,出走的决心
最后母亲穿着女儿几年前买给她的红色连衣裙站在雪山脚下和女儿的那通电话把我看的哭成泪人，出走后的母亲还是在说对不起啊。我们都在说这部电影之于女性意识的重要性，受困的女性终于有勇气冲破男权和家庭的束缚寻找自我，而我觉得咏梅代表的更是冲破传统束缚的人，是解开这个社会镣铐寻找自由的人。虽然电影拍的像是电视剧浓缩有些流水线式的完成着既定设置和环节，但瑕不掩瑜的重要意义在于电影本身呼唤的那种精神和内张力。把女儿的这条线立起来是很重要的一环。咏梅和姜武的身上也有我父母和千千万万中国家庭的影子，只是千千万万的咏梅和现实握手言和的认了命，而片里的母亲终于任性不认命的毅然决然不再等待。柏林影后咏梅演的真好，出走前的愤怒和把ETC卡扔下山后的那一抹笑，多一点就过了少一点就缺了。80后的马苏都演奶奶了，也太玛丽苏了吧。,4,Jonathan,2024-11-24 11:31:10,2,北京,出走的决心
“抱着出走的决心，决定为自己再活一次”，阿姨的出走是反抗、是觉醒，她摆脱身上背负太久已经成为枷锁的各种“称谓”，她成为了她自己，细致刻画“女性的困境”所以格外引人共情，台词几乎也都是大多数女性的心里话，女生们一定要记住：永远别想依赖任何人，永远要有经济来源！,4,豆瓣天后董小姐,2024-09-15 16:24:31,9,山东,出走的决心
结尾后鲨的bgm配得太好了，看完对姜武这个角色存疑，一起生活大半辈子一点感情没有么，是否恶得太极致了一点。之前也很想劝过我父母离婚，但真正到困难的时候老两口还是会互相搀扶的。,4,freak,2024-11-28 00:56:34,3,重庆,出走的决心
谁破防谁尴尬。,5,月亮,2024-09-18 21:50:31,37,河南,出走的决心
希望有越来越多得女性导演在大荧幕上讲述女性自己的故事。,5,勇敢田安安1376,2024-09-17 21:54:33,17,广东,出走的决心
有刻板化的演绎在，但这样话题进入银幕本身就是意义。姜武的角色每说一句话够我分尸他十次....另，在性别以外，还隐藏着更深一层的原因：体制内养老金大概是城镇居民养老金的50-100倍,5,爱在黎明退房前,2024-09-15 23:22:50,9,上海,出走的决心
这部电影做得最好的是母女关系的呈现。不用给孙大勇那么多戏份，有一两场「典型」，观众环顾周围就能把这类男性的日常全都脑补出来了。李红如果上了大学，或者真爱孙大勇，她的人生会容易一些少点痛苦，但婚姻的本质不会改变。这个「本质」就体现在女儿孙晓雪身上，因为丈夫通情达理，她甚至找不到发作和出走的理由，因为她明知婚姻如此还甘心踏入，也难以得到同情，她的「困住」反倒更彻底更无力。而出走的李红最后仍然没有离婚，所谓的「自由」给了她安慰，去忍受名为「家」的牢笼。这分明是个悲剧，最后却用了那么昂扬的调子，是真的看不破还是不能说破，就不得而知了。PS：我母亲当年说「离婚后生活质量会差很多，要不等你上大学吧」，我让她别等了，说不定她熬的过程中我出啥意外嘎了呢，无谓让虚假的希望吊着浪费人生。,4,小斑,2024-11-29 22:33:27,6,浙江,出走的决心
